"ID","person_age","person_income","person_home_ownership","person_emp_length","loan_intent","loan_grade","loan_amnt","loan_int_rate","loan_status","loan_percent_income","cb_person_default_on_file","cb_person_cred_hist_length"
27508,33,144000,"MORTGAGE",13,"EDUCATION","D",19000,NA,0,0.13,"N",8
27518,28,145000,"MORTGAGE",9,"VENTURE","B",25000,NA,0,0.17,"N",9
27519,30,79000,"RENT",5,"EDUCATION","F",15000,NA,0,0.19,"N",7
27520,30,145000,"MORTGAGE",4,"EDUCATION","B",12000,NA,0,0.08,"N",8
27524,28,133000,"MORTGAGE",6,"DEBTCONSOLIDATION","E",20000,NA,1,0.15,"Y",5
27549,32,66725,"RENT",4,"MEDICAL","B",15000,NA,1,0.19,"N",5
27552,32,150000,"OWN",3,"HOMEIMPROVEMENT","C",8000,NA,0,0.05,"Y",6
27553,30,19200,"OWN",NA,"PERSONAL","A",2100,7.14,0,0.11,"N",5
27563,33,150000,"MORTGAGE",12,"EDUCATION","B",13125,NA,0,0.09,"N",9
27569,30,150000,"OWN",5,"PERSONAL","D",5425,NA,0,0.04,"Y",5
27572,35,87000,"RENT",6,"VENTURE","B",15000,NA,0,0.17,"N",7
27574,29,150000,"MORTGAGE",NA,"DEBTCONSOLIDATION","A",14000,5.79,0,0.09,"N",9
27576,31,18996,"OWN",6,"HOMEIMPROVEMENT","C",7000,NA,1,0.37,"N",8
27577,27,150000,"MORTGAGE",7,"DEBTCONSOLIDATION","B",20000,NA,0,0.13,"N",9
27578,27,150000,"MORTGAGE",2,"MEDICAL","A",18000,NA,0,0.12,"N",5
27583,28,150000,"MORTGAGE",4,"EDUCATION","B",20000,NA,0,0.13,"N",8
27589,28,150000,"MORTGAGE",12,"EDUCATION","C",10000,NA,0,0.07,"Y",6
27616,30,150000,"MORTGAGE",8,"PERSONAL","A",5000,NA,0,0.03,"N",9
27617,31,29000,"RENT",14,"HOMEIMPROVEMENT","C",15075,NA,1,0.52,"N",10
27639,32,155000,"MORTGAGE",8,"MEDICAL","C",8000,NA,0,0.05,"Y",6
27643,34,156000,"MORTGAGE",9,"MEDICAL","A",25000,NA,0,0.16,"N",9
27662,27,159600,"MORTGAGE",1,"HOMEIMPROVEMENT","B",25000,NA,0,0.16,"N",8
27668,27,160000,"MORTGAGE",NA,"DEBTCONSOLIDATION","B",6000,10.99,0,0.04,"N",6
27681,34,160000,"MORTGAGE",9,"DEBTCONSOLIDATION","B",7500,NA,0,0.05,"N",10
27694,27,166000,"MORTGAGE",11,"HOMEIMPROVEMENT","E",30000,NA,0,0.18,"N",9
27698,28,168000,"OWN",12,"MEDICAL","A",6800,NA,0,0.04,"N",7
27706,28,170000,"MORTGAGE",0,"EDUCATION","A",10000,NA,0,0.06,"N",5
27707,28,170000,"MORTGAGE",4,"EDUCATION","D",20000,NA,0,0.12,"Y",10
27708,28,170000,"MORTGAGE",3,"MEDICAL","B",4000,NA,0,0.02,"N",10
27712,30,172000,"MORTGAGE",13,"VENTURE","B",20000,NA,0,0.12,"N",8
27718,27,175000,"MORTGAGE",11,"VENTURE","B",21000,NA,0,0.12,"N",6
27721,32,175000,"MORTGAGE",17,"HOMEIMPROVEMENT","B",24000,NA,0,0.14,"N",7
27727,29,175000,"MORTGAGE",2,"HOMEIMPROVEMENT","A",10000,NA,0,0.06,"N",9
27728,30,175000,"MORTGAGE",15,"VENTURE","D",25000,NA,0,0.14,"Y",10
27733,31,176600,"MORTGAGE",15,"DEBTCONSOLIDATION","C",3500,NA,0,0.02,"Y",7
27741,27,180000,"MORTGAGE",7,"HOMEIMPROVEMENT","A",16000,NA,0,0.09,"N",8
27742,29,180000,"MORTGAGE",2,"MEDICAL","A",20000,NA,0,0.11,"N",10
27746,32,180000,"MORTGAGE",2,"PERSONAL","C",15600,NA,0,0.09,"Y",10
27751,27,105000,"RENT",1,"HOMEIMPROVEMENT","B",16000,NA,0,0.15,"N",8
27752,34,185000,"MORTGAGE",18,"DEBTCONSOLIDATION","C",18250,NA,0,0.1,"Y",5
27760,30,110000,"RENT",9,"HOMEIMPROVEMENT","C",16000,NA,0,0.15,"Y",6
27765,35,200000,"MORTGAGE",3,"EDUCATION","C",25000,NA,0,0.13,"Y",7
27766,29,108000,"RENT",11,"EDUCATION","B",16000,NA,1,0.15,"N",7
27768,31,200000,"MORTGAGE",NA,"VENTURE","A",9000,7.88,0,0.04,"N",6
27771,30,200000,"OWN",14,"VENTURE","A",16000,NA,0,0.08,"N",5
27775,29,200000,"MORTGAGE",9,"MEDICAL","B",6000,NA,0,0.03,"N",8
27777,32,130000,"RENT",0,"PERSONAL","A",16000,NA,0,0.12,"N",10
27779,28,201000,"OWN",4,"VENTURE","A",12000,NA,0,0.06,"N",8
27807,27,185300,"MORTGAGE",11,"MEDICAL","D",35000,NA,1,0.16,"Y",5
27832,27,82000,"RENT",NA,"DEBTCONSOLIDATION","B",19200,9.99,0,0.23,"N",8
27836,27,264000,"MORTGAGE",0,"MEDICAL","A",35000,NA,0,0.13,"N",5
27843,27,275000,"MORTGAGE",11,"VENTURE","B",35000,NA,0,0.13,"N",6
27854,27,300000,"MORTGAGE",11,"DEBTCONSOLIDATION","A",35000,NA,0,0.12,"N",8
27860,30,310000,"MORTGAGE",13,"DEBTCONSOLIDATION","B",14000,NA,0,0.05,"N",10
27869,30,372000,"OWN",NA,"HOMEIMPROVEMENT","B",2400,10.99,0,0.01,"N",5
27887,30,9600,"RENT",NA,"PERSONAL","A",1800,5.99,1,0.19,"N",8
27889,28,9081,"RENT",NA,"HOMEIMPROVEMENT","B",3000,10.25,1,0.33,"N",6
27892,31,8412,"OWN",NA,"PERSONAL","A",2500,7.14,1,0.3,"N",8
27894,31,8000,"RENT",0,"EDUCATION","A",4000,NA,1,0.5,"N",7
27895,29,7200,"RENT",NA,"VENTURE","B",2200,9.91,1,0.31,"N",9
27897,32,4200,"RENT",NA,"PERSONAL","C",1200,12.73,1,0.29,"N",9
27899,27,150000,"MORTGAGE",2,"HOMEIMPROVEMENT","A",18000,NA,0,0.12,"N",7
27904,28,60000,"MORTGAGE",4,"DEBTCONSOLIDATION","B",4800,NA,0,0.08,"N",5
27907,27,100000,"MORTGAGE",11,"PERSONAL","A",14400,NA,0,0.14,"N",8
27917,34,23000,"OWN",2,"VENTURE","A",2500,NA,0,0.11,"N",9
27927,27,58000,"RENT",11,"VENTURE","A",7000,NA,0,0.12,"N",9
27944,29,22000,"RENT",0,"DEBTCONSOLIDATION","B",8000,NA,1,0.36,"N",5
27952,28,32568,"RENT",3,"EDUCATION","D",15000,NA,1,0.46,"N",10
27954,33,66000,"OWN",16,"HOMEIMPROVEMENT","A",3500,NA,0,0.05,"N",5
27966,30,58000,"MORTGAGE",2,"HOMEIMPROVEMENT","A",13200,NA,0,0.23,"N",5
27978,29,55000,"MORTGAGE",9,"HOMEIMPROVEMENT","A",5000,NA,0,0.09,"N",10
28003,28,40000,"RENT",1,"PERSONAL","C",1700,NA,0,0.04,"Y",9
28033,27,225000,"MORTGAGE",1,"DEBTCONSOLIDATION","B",14000,NA,0,0.06,"N",6
28034,30,25000,"RENT",NA,"PERSONAL","B",3500,11.11,0,0.14,"N",6
28039,30,60000,"RENT",8,"MEDICAL","A",5000,NA,0,0.08,"N",8
28044,34,29152,"RENT",NA,"DEBTCONSOLIDATION","B",5000,10.36,0,0.17,"N",10
28045,33,66500,"MORTGAGE",1,"EDUCATION","A",9200,NA,0,0.14,"N",6
28053,35,65000,"MORTGAGE",NA,"DEBTCONSOLIDATION","A",6500,5.42,0,0.1,"N",7
28069,33,21600,"RENT",2,"DEBTCONSOLIDATION","C",6500,NA,0,0.3,"Y",5
28080,27,84000,"RENT",8,"VENTURE","C",7200,NA,0,0.09,"N",10
28085,30,110000,"MORTGAGE",12,"HOMEIMPROVEMENT","B",5000,NA,0,0.05,"N",7
28087,29,30000,"MORTGAGE",3,"MEDICAL","B",4000,NA,0,0.13,"N",7
28094,27,49600,"RENT",2,"VENTURE","D",8400,NA,1,0.17,"Y",5
28104,35,82863,"RENT",14,"EDUCATION","A",11000,NA,0,0.13,"N",9
28167,33,57500,"RENT",2,"MEDICAL","B",2000,NA,0,0.03,"N",5
28171,27,27180,"RENT",NA,"DEBTCONSOLIDATION","A",4800,7.14,0,0.18,"N",5
28175,27,75000,"MORTGAGE",4,"VENTURE","B",6625,NA,0,0.09,"N",9
28182,29,56700,"MORTGAGE",9,"EDUCATION","C",10000,NA,0,0.18,"Y",5
28190,30,50000,"MORTGAGE",0,"EDUCATION","C",10000,NA,0,0.2,"N",5
28223,31,35142,"RENT",NA,"EDUCATION","B",8000,11.11,0,0.23,"N",10
28231,31,73000,"MORTGAGE",3,"DEBTCONSOLIDATION","B",15000,NA,0,0.21,"N",9
28237,30,34000,"RENT",1,"HOMEIMPROVEMENT","C",7500,NA,1,0.22,"Y",8
28249,33,72000,"MORTGAGE",NA,"VENTURE","A",5000,6.99,0,0.07,"N",7
28252,29,175000,"MORTGAGE",2,"MEDICAL","A",10000,NA,0,0.06,"N",7
28258,34,108000,"MORTGAGE",NA,"MEDICAL","A",10000,6.91,0,0.09,"N",8
28278,27,91800,"MORTGAGE",11,"MEDICAL","E",20000,NA,1,0.19,"Y",9
28292,28,50000,"RENT",4,"PERSONAL","B",7200,NA,0,0.14,"N",9
28294,28,59160,"MORTGAGE",2,"PERSONAL","B",23500,NA,0,0.4,"N",6
28300,32,105000,"RENT",15,"EDUCATION","B",3000,NA,0,0.03,"N",7
28304,27,53000,"MORTGAGE",6,"PERSONAL","A",5000,NA,0,0.09,"N",5
28327,31,83000,"MORTGAGE",11,"MEDICAL","A",7500,NA,0,0.09,"N",10
28341,28,55000,"MORTGAGE",7,"PERSONAL","A",8000,NA,0,0.15,"N",9
28345,27,80000,"MORTGAGE",5,"VENTURE","C",35000,NA,0,0.44,"N",8
28352,27,60000,"RENT",11,"PERSONAL","B",25000,NA,1,0.42,"N",9
28361,29,60000,"MORTGAGE",NA,"PERSONAL","C",14125,13.49,0,0.24,"N",5
28363,31,80000,"RENT",6,"VENTURE","A",10000,NA,0,0.13,"N",9
28369,27,90000,"MORTGAGE",4,"DEBTCONSOLIDATION","A",15000,NA,0,0.17,"N",6
28372,32,32004,"RENT",1,"DEBTCONSOLIDATION","D",3400,NA,1,0.11,"N",7
28388,28,145000,"MORTGAGE",9,"MEDICAL","B",25000,NA,0,0.17,"N",7
28399,27,112548,"MORTGAGE",11,"VENTURE","A",24000,NA,0,0.21,"N",5
28427,30,70000,"RENT",3,"HOMEIMPROVEMENT","C",7200,NA,0,0.1,"Y",5
28430,32,32000,"RENT",1,"DEBTCONSOLIDATION","E",2600,NA,1,0.08,"Y",9
28438,30,130000,"MORTGAGE",14,"DEBTCONSOLIDATION","B",4000,NA,0,0.03,"N",8
28448,32,78500,"RENT",4,"EDUCATION","B",15000,NA,1,0.19,"N",7
28452,29,30000,"RENT",NA,"PERSONAL","E",10200,17.99,1,0.34,"N",5
28460,32,45000,"MORTGAGE",NA,"PERSONAL","B",7200,12.69,0,0.16,"N",5
28461,27,24000,"RENT",2,"MEDICAL","A",1450,NA,0,0.06,"N",9
28463,27,20000,"RENT",4,"PERSONAL","C",3250,NA,1,0.16,"N",5
28469,27,67000,"MORTGAGE",1,"VENTURE","A",4200,NA,0,0.06,"N",7
28472,30,50000,"MORTGAGE",11,"DEBTCONSOLIDATION","B",10000,NA,0,0.2,"N",8
28485,35,17640,"OWN",NA,"PERSONAL","D",4000,16.29,1,0.23,"N",8
28486,29,56500,"RENT",3,"EDUCATION","B",7000,NA,1,0.12,"N",9
28489,29,85500,"MORTGAGE",3,"HOMEIMPROVEMENT","A",9500,NA,0,0.11,"N",9
28490,27,54000,"MORTGAGE",1,"HOMEIMPROVEMENT","B",27575,NA,0,0.51,"N",5
28497,28,57360,"MORTGAGE",3,"PERSONAL","B",23000,NA,0,0.4,"N",8
28519,28,206000,"RENT",2,"HOMEIMPROVEMENT","C",24000,NA,0,0.12,"N",10
28525,28,78000,"MORTGAGE",12,"MEDICAL","B",13000,NA,0,0.17,"N",9
28526,34,91000,"MORTGAGE",19,"MEDICAL","B",15000,NA,0,0.16,"N",8
28529,30,42000,"RENT",4,"MEDICAL","B",14750,NA,1,0.35,"N",8
28538,29,81000,"MORTGAGE",5,"DEBTCONSOLIDATION","E",12000,NA,1,0.15,"N",6
28561,29,70000,"RENT",2,"EDUCATION","A",4350,NA,0,0.06,"N",10
28563,29,19200,"OWN",7,"PERSONAL","A",6000,NA,1,0.31,"N",5
28566,28,73000,"RENT",3,"DEBTCONSOLIDATION","C",1000,NA,0,0.01,"N",7
28569,35,115000,"RENT",2,"MEDICAL","A",14000,NA,0,0.12,"N",5
28573,27,62000,"RENT",7,"HOMEIMPROVEMENT","A",5000,NA,0,0.08,"N",5
28574,27,55200,"OWN",4,"PERSONAL","B",4000,NA,0,0.07,"N",10
28583,28,30000,"RENT",4,"DEBTCONSOLIDATION","A",8000,NA,0,0.27,"N",8
28605,31,37584,"RENT",0,"MEDICAL","B",3900,NA,0,0.1,"N",10
28651,32,61200,"MORTGAGE",NA,"PERSONAL","A",15000,6.99,0,0.25,"N",9
28654,35,130000,"RENT",6,"MEDICAL","B",4375,NA,0,0.03,"N",8
28657,33,60000,"OWN",NA,"EDUCATION","C",10000,13.98,0,0.17,"Y",6
28659,34,103363,"MORTGAGE",4,"VENTURE","B",15000,NA,0,0.15,"N",5
28677,30,10800,"OWN",NA,"PERSONAL","B",2400,9.99,1,0.22,"N",7
28685,29,39996,"RENT",0,"PERSONAL","C",4000,NA,0,0.1,"Y",8
28689,27,65000,"RENT",0,"HOMEIMPROVEMENT","B",12000,NA,0,0.18,"N",7
28690,30,51372,"RENT",NA,"MEDICAL","A",4500,6.39,0,0.09,"N",10
28694,28,110004,"MORTGAGE",2,"EDUCATION","B",15000,NA,0,0.14,"N",5
28699,27,42000,"RENT",6,"VENTURE","C",3000,NA,0,0.07,"N",8
28700,32,83196,"RENT",1,"EDUCATION","B",9350,NA,0,0.11,"N",6
28704,33,36500,"MORTGAGE",4,"PERSONAL","A",8500,NA,0,0.23,"N",8
28715,34,35000,"RENT",9,"EDUCATION","A",8000,NA,0,0.23,"N",10
28732,32,120000,"MORTGAGE",13,"EDUCATION","B",2000,NA,0,0.02,"N",10
28740,29,98850,"RENT",6,"DEBTCONSOLIDATION","A",12500,NA,0,0.13,"N",10
28744,33,75000,"MORTGAGE",17,"EDUCATION","C",12000,NA,0,0.16,"Y",10
28745,31,78000,"MORTGAGE",0,"DEBTCONSOLIDATION","A",5000,NA,1,0.06,"N",7
28766,29,32400,"MORTGAGE",2,"DEBTCONSOLIDATION","B",10625,NA,0,0.33,"N",8
28806,29,18000,"RENT",NA,"DEBTCONSOLIDATION","B",6400,10.37,1,0.36,"N",6
28812,30,24000,"MORTGAGE",NA,"MEDICAL","A",7000,6.62,0,0.29,"N",9
28820,29,180000,"MORTGAGE",2,"VENTURE","A",20000,NA,0,0.11,"N",6
28823,29,44000,"RENT",14,"EDUCATION","B",16000,NA,1,0.36,"N",8
28828,31,190000,"MORTGAGE",15,"DEBTCONSOLIDATION","C",24000,NA,0,0.13,"N",6
28831,28,115000,"MORTGAGE",3,"EDUCATION","A",18500,NA,0,0.16,"N",9
28835,31,58000,"MORTGAGE",15,"HOMEIMPROVEMENT","A",8875,NA,0,0.15,"N",5
28838,34,73000,"MORTGAGE",7,"PERSONAL","A",20675,NA,0,0.28,"N",9
28839,27,42000,"RENT",1,"EDUCATION","A",10000,NA,0,0.24,"N",8
28871,30,55536,"MORTGAGE",14,"MEDICAL","C",1000,NA,0,0.02,"N",7
28883,35,200000,"RENT",7,"MEDICAL","B",5000,NA,0,0.03,"N",10
28885,32,106000,"MORTGAGE",3,"VENTURE","A",10000,NA,0,0.09,"N",9
28887,30,46044,"RENT",4,"VENTURE","B",5000,NA,0,0.11,"N",7
28889,28,53544,"RENT",12,"MEDICAL","C",1800,NA,0,0.03,"Y",8
28894,32,43625,"RENT",2,"PERSONAL","B",1500,NA,0,0.03,"N",10
28904,28,105000,"RENT",0,"VENTURE","E",20000,NA,1,0.19,"N",7
28910,31,16656,"MORTGAGE",NA,"EDUCATION","C",2400,14.72,1,0.14,"Y",5
28914,28,84800,"RENT",4,"VENTURE","B",9000,NA,0,0.11,"N",7
28925,29,65000,"MORTGAGE",7,"MEDICAL","B",7000,NA,0,0.11,"N",5
28930,30,42000,"OWN",NA,"MEDICAL","C",4000,15.23,0,0.1,"Y",5
28936,28,30000,"MORTGAGE",5,"HOMEIMPROVEMENT","A",15000,NA,0,0.5,"N",8
28937,35,54000,"OWN",NA,"MEDICAL","A",6000,6.62,0,0.11,"N",5
28952,29,30000,"RENT",NA,"VENTURE","C",7200,15.27,0,0.24,"Y",8
28956,28,55640,"MORTGAGE",9,"PERSONAL","C",5000,NA,0,0.09,"N",6
28957,30,32040,"RENT",NA,"PERSONAL","C",13275,NA,1,0.41,"Y",6
28960,34,113000,"RENT",6,"DEBTCONSOLIDATION","C",9600,NA,0,0.08,"N",5
28969,27,113000,"MORTGAGE",7,"DEBTCONSOLIDATION","D",20000,NA,1,0.18,"N",8
28980,35,38000,"RENT",3,"VENTURE","B",8000,NA,0,0.21,"N",9
28984,28,86400,"MORTGAGE",NA,"MEDICAL","A",5000,7.9,0,0.06,"N",5
28986,33,24000,"RENT",NA,"DEBTCONSOLIDATION","D",1000,14.91,1,0.04,"Y",10
28989,30,66000,"MORTGAGE",NA,"VENTURE","A",12000,7.51,0,0.18,"N",9
28992,27,50000,"MORTGAGE",0,"DEBTCONSOLIDATION","A",4000,NA,0,0.08,"N",6
28993,29,62000,"RENT",13,"DEBTCONSOLIDATION","C",9000,NA,0,0.15,"N",7
29005,28,78200,"MORTGAGE",12,"MEDICAL","D",20000,NA,1,0.22,"Y",5
29006,29,79200,"MORTGAGE",NA,"DEBTCONSOLIDATION","A",8000,5.42,0,0.1,"N",5
29008,33,102996,"MORTGAGE",4,"DEBTCONSOLIDATION","A",6000,NA,0,0.06,"N",8
29015,33,72000,"MORTGAGE",0,"HOMEIMPROVEMENT","B",6600,NA,0,0.09,"N",9
29027,30,70000,"MORTGAGE",NA,"VENTURE","B",10000,10.25,0,0.14,"N",8
29031,35,86000,"OWN",5,"PERSONAL","B",18000,NA,0,0.21,"N",9
29036,27,40000,"RENT",4,"VENTURE","D",10000,NA,0,0.25,"Y",10
29039,28,50000,"MORTGAGE",0,"MEDICAL","A",9000,NA,0,0.18,"N",10
29040,33,14076,"RENT",NA,"MEDICAL","A",4800,6.76,1,0.34,"N",7
29048,28,34000,"RENT",NA,"PERSONAL","A",5000,7.9,1,0.15,"N",5
29076,31,75000,"MORTGAGE",4,"DEBTCONSOLIDATION","B",13800,NA,0,0.18,"N",9
29080,31,39996,"RENT",4,"EDUCATION","B",2400,NA,0,0.06,"N",10
29082,32,21120,"RENT",0,"VENTURE","A",10000,NA,1,0.47,"N",10
29091,31,83300,"MORTGAGE",9,"MEDICAL","D",10000,NA,1,0.1,"Y",5
29096,31,29000,"RENT",14,"HOMEIMPROVEMENT","C",15075,NA,1,0.52,"N",7
29101,30,25000,"MORTGAGE",NA,"DEBTCONSOLIDATION","B",7000,10.99,0,0.28,"N",10
29121,40,1200000,"MORTGAGE",1,"MEDICAL","A",10000,NA,0,0.01,"N",16
29123,36,900000,"MORTGAGE",8,"PERSONAL","B",6000,NA,0,0.01,"N",12
29124,36,69000,"RENT",20,"VENTURE","C",35000,NA,1,0.51,"N",15
29125,45,80000,"RENT",10,"MEDICAL","A",35000,NA,1,0.44,"N",13
29128,44,584800,"MORTGAGE",4,"MEDICAL","C",20000,NA,1,0.03,"Y",16
29133,39,403750,"MORTGAGE",10,"MEDICAL","B",35000,NA,1,0.07,"N",11
29141,44,67920,"RENT",13,"HOMEIMPROVEMENT","A",32400,NA,1,0.48,"N",13
29148,47,12000,"OWN",NA,"MEDICAL","B",1950,12.69,1,0.16,"N",12
29151,38,12000,"OWN",NA,"DEBTCONSOLIDATION","A",4800,7.29,1,0.4,"N",12
29158,40,56448,"RENT",NA,"HOMEIMPROVEMENT","F",28000,18.62,1,0.5,"N",14
29171,45,225000,"MORTGAGE",9,"PERSONAL","C",10000,NA,0,0.04,"Y",11
29173,44,210000,"MORTGAGE",NA,"VENTURE","B",25000,10.37,0,0.12,"N",14
29181,37,200004,"MORTGAGE",0,"PERSONAL","C",5000,NA,0,0.02,"N",12
29194,47,55250,"RENT",9,"MEDICAL","D",25000,NA,1,0.38,"Y",13
29207,42,14400,"OWN",3,"MEDICAL","A",3500,NA,1,0.24,"N",11
29212,49,142800,"MORTGAGE",3,"MEDICAL","B",24000,NA,1,0.14,"N",14
29233,37,114000,"RENT",10,"VENTURE","F",25000,NA,0,0.22,"N",13
29239,36,145000,"RENT",0,"MEDICAL","B",25000,NA,0,0.17,"N",15
29246,38,87000,"RENT",3,"HOMEIMPROVEMENT","B",24250,NA,0,0.28,"N",12
29251,36,16908,"MORTGAGE",NA,"MEDICAL","A",3000,5.42,1,0.18,"N",11
29252,40,125000,"RENT",1,"DEBTCONSOLIDATION","B",24250,NA,0,0.19,"N",17
29262,38,17760,"OWN",NA,"MEDICAL","C",2800,NA,1,0.16,"N",16
29270,47,18000,"MORTGAGE",NA,"PERSONAL","A",3000,5.42,1,0.17,"N",12
29273,37,38400,"RENT",6,"EDUCATION","D",23500,NA,1,0.61,"Y",16
29286,48,19200,"OWN",1,"EDUCATION","C",7000,NA,1,0.36,"Y",12
29308,40,50004,"RENT",3,"DEBTCONSOLIDATION","B",20000,NA,1,0.4,"N",17
29312,36,20112,"MORTGAGE",NA,"MEDICAL","A",3900,5.99,0,0.19,"N",12
29322,40,21408,"MORTGAGE",NA,"HOMEIMPROVEMENT","B",1500,11.12,0,0.07,"N",14
29334,37,92000,"RENT",NA,"DEBTCONSOLIDATION","D",20000,14.46,1,0.22,"N",15
29340,36,130000,"RENT",11,"EDUCATION","E",20000,NA,0,0.15,"Y",14
29345,40,172800,"RENT",9,"DEBTCONSOLIDATION","B",20000,NA,0,0.12,"N",13
29346,42,889000,"RENT",13,"EDUCATION","A",20000,NA,0,0.02,"N",17
29357,42,150000,"RENT",19,"MEDICAL","C",18400,NA,0,0.12,"N",17
29361,41,24000,"MORTGAGE",5,"MEDICAL","A",1500,NA,0,0.06,"N",15
29369,39,73500,"RENT",1,"EDUCATION","C",18000,NA,0,0.24,"Y",15
29370,44,24000,"MORTGAGE",NA,"HOMEIMPROVEMENT","D",7750,15.58,0,0.32,"Y",13
29377,47,24000,"MORTGAGE",4,"HOMEIMPROVEMENT","D",5100,NA,0,0.21,"Y",16
29400,39,43680,"RENT",9,"MEDICAL","B",16000,NA,1,0.37,"N",16
29406,37,60000,"RENT",21,"DEBTCONSOLIDATION","B",16000,NA,0,0.27,"N",15
29409,37,25700,"MORTGAGE",5,"EDUCATION","D",1600,NA,0,0.06,"N",14
29416,42,22000,"RENT",NA,"DEBTCONSOLIDATION","A",1000,7.29,0,0.05,"N",13
29420,41,28800,"RENT",2,"EDUCATION","C",1000,NA,0,0.03,"N",13
29433,44,17112,"RENT",NA,"DEBTCONSOLIDATION","A",1200,7.66,0,0.07,"N",14
29435,36,19200,"RENT",NA,"DEBTCONSOLIDATION","B",1200,9.62,0,0.06,"N",14
29453,43,28000,"MORTGAGE",4,"HOMEIMPROVEMENT","D",6250,NA,1,0.22,"Y",13
29459,43,51600,"RENT",NA,"VENTURE","B",1500,11.86,0,0.03,"N",11
29474,41,14400,"RENT",NA,"PERSONAL","B",1800,NA,0,0.13,"N",17
29483,49,28800,"MORTGAGE",5,"MEDICAL","A",12000,NA,0,0.42,"N",16
29485,43,11340,"RENT",4,"EDUCATION","C",1950,NA,1,0.17,"N",11
29488,39,12000,"RENT",NA,"VENTURE","B",2000,10.65,1,0.17,"N",11
29489,37,29000,"MORTGAGE",8,"DEBTCONSOLIDATION","B",7750,NA,0,0.27,"N",16
29502,44,25209,"RENT",6,"MEDICAL","C",2000,NA,0,0.08,"Y",13
29504,39,28500,"RENT",1,"VENTURE","B",2000,NA,0,0.07,"N",14
29512,36,122000,"RENT",2,"HOMEIMPROVEMENT","A",15000,NA,0,0.12,"N",17
29513,39,30000,"MORTGAGE",NA,"EDUCATION","A",10375,8.9,0,0.35,"N",13
29515,37,528000,"RENT",4,"VENTURE","D",15000,NA,0,0.03,"N",12
29517,37,48000,"RENT",0,"DEBTCONSOLIDATION","B",14725,NA,1,0.31,"N",11
29526,37,30000,"MORTGAGE",15,"HOMEIMPROVEMENT","A",8000,NA,0,0.27,"N",17
29528,36,372000,"RENT",4,"DEBTCONSOLIDATION","E",2000,NA,1,0.01,"Y",14
29533,38,30000,"RENT",2,"DEBTCONSOLIDATION","C",2200,NA,0,0.07,"Y",11
29535,36,52500,"RENT",NA,"HOMEIMPROVEMENT","A",2250,5.42,0,0.04,"N",14
29540,40,15864,"RENT",NA,"MEDICAL","B",2375,11.11,0,0.15,"N",12
29542,37,14000,"RENT",0,"DEBTCONSOLIDATION","B",2400,NA,1,0.17,"N",11
29548,47,30000,"OWN",1,"EDUCATION","C",8000,NA,0,0.27,"N",17
29549,40,35000,"RENT",17,"EDUCATION","A",2400,NA,0,0.07,"N",16
29557,44,30160,"MORTGAGE",4,"PERSONAL","C",7500,NA,0,0.25,"N",16
29566,42,38400,"RENT",4,"MEDICAL","B",13000,NA,1,0.34,"N",11
29575,41,32000,"MORTGAGE",2,"PERSONAL","C",6000,NA,0,0.19,"N",12
29592,37,17520,"RENT",1,"VENTURE","A",3000,NA,1,0.17,"N",16
29596,41,21000,"RENT",0,"MEDICAL","B",3000,NA,0,0.14,"N",15
29605,38,30132,"RENT",NA,"EDUCATION","C",3000,13.85,1,0.1,"N",14
29606,41,37000,"RENT",2,"MEDICAL","B",3000,NA,0,0.08,"N",16
29607,40,33000,"MORTGAGE",2,"MEDICAL","B",1000,NA,0,0.03,"N",16
29608,39,38500,"RENT",0,"MEDICAL","B",3000,NA,0,0.08,"N",16
29610,41,33240,"OWN",NA,"MEDICAL","A",1000,7.29,0,0.03,"N",17
29613,38,47000,"RENT",2,"VENTURE","A",3000,NA,0,0.06,"N",11
29614,36,33600,"OWN",NA,"VENTURE","E",15000,18.39,0,0.45,"N",16
29615,36,33600,"OWN",NA,"PERSONAL","A",3000,8.49,0,0.09,"N",14
29622,42,33600,"MORTGAGE",11,"VENTURE","C",5000,NA,0,0.15,"N",11
29631,38,34000,"OWN",NA,"HOMEIMPROVEMENT","C",11000,13.98,0,0.32,"Y",17
29634,43,34000,"MORTGAGE",4,"HOMEIMPROVEMENT","A",9800,NA,0,0.29,"N",17
29640,40,34560,"MORTGAGE",3,"MEDICAL","B",10000,NA,0,0.29,"N",12
29643,37,49000,"RENT",2,"DEBTCONSOLIDATION","C",3000,NA,1,0.06,"Y",14
29645,37,55000,"RENT",4,"PERSONAL","B",3000,NA,0,0.05,"N",14
29658,37,35000,"OWN",NA,"MEDICAL","A",16000,8.9,0,0.46,"N",11
29676,36,35000,"MORTGAGE",2,"HOMEIMPROVEMENT","A",7500,NA,0,0.21,"N",13
29679,47,35000,"OWN",9,"PERSONAL","B",2500,NA,0,0.07,"N",12
29680,37,63000,"RENT",1,"DEBTCONSOLIDATION","C",3200,NA,0,0.05,"N",11
29682,45,35000,"OTHER",6,"PERSONAL","B",4800,NA,0,0.14,"N",12
29687,45,35004,"MORTGAGE",5,"DEBTCONSOLIDATION","C",10000,NA,0,0.29,"Y",17
29690,39,40000,"RENT",1,"MEDICAL","A",3300,NA,0,0.08,"N",13
29715,40,10200,"RENT",NA,"HOMEIMPROVEMENT","B",3550,11.49,1,0.35,"N",15
29729,37,63000,"RENT",2,"DEBTCONSOLIDATION","B",11000,NA,0,0.17,"N",16
